49495715, Богенбай батыра — Калдаякова,285000000,366,1990,,,
49232890, Ауэзова 175/1,25000000,44.4,,в бизнес-центре,2,хорошее
49496770, Жарокова — Кабанбай батыра,224000000,478.1,2013,,,
49497424, Жангельдина — Райымбека(Ташкентская),292000000,438.7,2013,,,
49497421, Искендерова — Кажымукана,158000000,400,2014,,,
47581053, Курмангазы 129 — проспект Сакена Сейфуллина,89000000,290,1964,в жилом доме,13,евроремонт
49496197, Тургут Озала — Толе би,435600000,1600,,,,
47131177, Амангельды 59А — Джамбула,68500000,138.6,2009,в бизнес-центре,,хорошее
48712340, Наурызбай Батыра — Шевченко,88000000,187,,в бизнес-центре,6,
49510109, Ауэзова — Гоголя,5500000,200,,в административном здании,6,евроремонт
30123742, Толе би 80 — Дзержинского,54900000,207,,в жилом доме,,хорошее
48287475, мкр Самал-2 58 — Аль-Фараби,68418000,181,,в бизнес-центре,4,
49509766, Сейфуллина 453,120000000,310,,,,
49085653, проспект Аль-Фараби 15к4В,51924100,106,2010,в бизнес-центре,,хорошее
48798422, Сатпаева 6 — проспект Достык,22500000,42.5,1962,в жилом доме,2,хорошее
49508961, проспект Назарбаева — Аль-Фараби,47000000,80,2012,в жилом доме,4,хорошее
49083661, Абылай хана район Тюза — Маметовой,28000000,97,1970,в жилом доме,3,хорошее
29090454, мкр Баганашыл 46,350000000,694.2,2007,в жилом доме,31,евроремонт
49508810, Саина — Жандосова,32000000,160,1978,в жилом доме,7,среднее
29057459, Маркова 27/5 — Бухар Жырау,25000000,70,2009,в жилом доме,1,евроремонт
49169332, Рыскулбекова Кайрата (Обручева) 28/8 — Саина,54500000,182,2015,,,черновая отделка
24432416, Богенбай батыра — Кастеева,120000000,520,,,15,
49002634, проспект Аль-Фараби 15к4В — Желтоксан,183595780,374.8,2010,в бизнес-центре,,хорошее
49003026, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,хорошее
49002952, проспект Аль-Фараби 15к4В — Желтоксан,51924100,106,2010,в бизнес-центре,,хорошее
49002857, проспект Аль-Фараби 15к4В — Желтоксан,79159760,161.6,2010,в бизнес-центре,,хорошее
49228637, Желтоксан 111А — Толе Би,41000000,90,2007,в бизнес-центре,4,евроремонт
49508215, Абая — Сейфуллина,93000000,89.5,,,,
49508212, Ауэзова — Богенбай батыра,38000000,61.5,,,,
49508186, Достык (Ленина) — Сатпаева,925000000,497,,,,
49508177, Горная,925000000,1356,,,,
49508148, Кунаева — Маметовой,52000000,81.1,,,,
49508153, Казыбек би — Кунаева,185000000,240,,,,
49508127, Жамбыла — Муратбаева,407000000,1452,,,,
49508128, Пушкина — Маметовой,278000000,242,,,,
49508100, Желтоксан,63000000,120,,,,
49508099, Жандосова,63000000,102.2,,,,
49508095, Снегина,540000000,1120,,,,
49508044, Жамбыла,55000000,62,,,,
49508037, Торайгырова,45000000,436,,,,
49508041, Кунаева — Маметовой,45000000,62.3,,,,
49508033, Ауэзова — Жамбыла,453600000,741,,,,
49508014, Тургут Озала,453600000,1600,,,,
49508015, Бухар Жырау,55000000,115,,,,
49508019, Гоголя — Барибаева,540000000,697,,,,
49507981, Брусиловского (Руднева) — Шакарима,69000000,110,,,,
49507975, Достык (Ленина) — Жолдасбекова,189000000,308,,,,
49507980, Сейфуллина — Кабанбай батыра,80000000,53.8,,,,
49507781, Достык (Ленина) — Омаровой,565000000,492.7,,,,
49507946, Абылай Хана (Коммунистическая) — Райымбека(Ташкентская),115000000,221.9,,,,
49507951, Наурызбай батыра — Айтеке би,99000000,158.5,,,,
49507947, Ришата и Муслима Абдуллиных — Гоголя,68000000,92,,,,
49507916, Жандосова — Розыбакиева,505000000,876.1,,,,
49507920, Бауыржана Момышулы — Шаляпина,377000000,1450,,,,
49507915, Тургут Озала,215000000,800,,,,
49507885, Шаляпина — Бауыржана Момышулы,94000000,104.3,,,,
49507850, Богенбай батыра — Наурызбай батыра,135000000,350,,,,
49507841, Мустафина,63000000,120,,,,
49507817, Навои — Токтабаева,75000000,191,,,,
49507822, Достык (Ленина) — Жолдасбекова,300000000,328.6,,,,
49507790, Макатаева — Сейфуллина,45000000,65,,,,
49507783, Кожабекова — Гагарина,67000000,107,,,,
49507764, Искендерова — Кажымукана,226000000,400,,,,
49507762, Аль-Фараби,360000000,530,,,,
47503183, проспект Аль-Фараби 15 — Западный Желтоксан,160000000,340,2012,в бизнес-центре,10,хорошее
30606931, Сейфуллина 432 — Жибек жолы,8800000,17,1985,в административном здании,1,хорошее
46504302, проспект Аль-Фараби 17 — Желтоксан,600000000,1100,2009,в бизнес-центре,,евроремонт
47503795, проспект Аль-Фараби 15 — Западный Желтоксан,110000000,226,2012,в бизнес-центре,5,хорошее
48014843, Кунаева — Айтекеби,170550000,200,1961,в жилом доме,5,
49507604, Жанибекова,300000000,599.6,,,,
49507595, Толе би — Ауэзова,456000000,597.1,,,,
49507598, Жарокова — Кабанбай батыра,224000000,478.1,,,,
49507565, Жамбыла — Байганина,94000000,98.2,,,,
49507563, Наурызбай батыра,245000000,349.1,,,,
49507527, Жибек Жолы — Кунаева,350000000,332.6,,,,
49507534, Желтоксан,39000000,71,,,,
49507355, Жандосова — Розыбакиева,70000000,102.6,,,,
49507368, Жандосова — Манаса,30000000,150.4,,,,
49507294, Жангельдина — Мухамеджанова,295000000,438.7,,,,
26564969, Сатпаева 30Ак4 — Шагабутдинова,42000000,120,2013,в бизнес-центре,4,евроремонт
49507307, Нурмакова — Толе би,56000000,98.6,,,,
49507275, Богенбай батыра — Калдаякова,83200000,199,,,,
49495069, Райымбека(Ташкентская),1323000000,5116,,,,
49495108, Алтынсарина,28000000,44.6,,,,
49495097, Шевченко — Байтурсынова,83200000,250,,,,
49105791, Абая 115 — Ауэзова,15600000,36.4,1969,в административном здании,2,хорошее
49080679, Кенесары хана 83/6,19000000,100,2013,в жилом доме,,евроремонт
46563113, мкр Горный Гигант,80000000,711,2016,в коттедже,10,черновая отделка
49376796, Розыбакиева — Солодовникова,46600000,90,2006,в жилом доме,5,хорошее
29242699, мкр Самал-2,95000000,135,,в жилом доме,12,евроремонт
49174049, проспект Достык — Кабанбай батыра,48000000,65,,в жилом доме,3,евроремонт
30566402, Зенкова 59 — Кабанбай батыра (Калинина),108000000,145,2014,в бизнес-центре,7,евроремонт
49504436, Достык — Аль-Фараби,60000000,132,,,5,хорошее
46337942, Желтоксан 144 — Жамбула,41000000,70.6,1960,в жилом доме,3,требует ремонта
49503706, Байтурсынова — Карасай батыра,26000000,31,1968,в жилом доме,2,хорошее
49503700, проспект Алтынсарина — проспект Абая,25000000,34,1970,в жилом доме,2,хорошее
30946543, Панфилова 53,33000000,52.7,1969,в жилом доме,3,евроремонт
30476318, РОзыбакиева 13а — Егизбаева,47500000,100,1961,в жилом доме,3,хорошее
46875300, Сатпаева — Егизбаева,40237117,156,2018,в жилом доме,1,евроремонт
49502783, Фурманова — Джамбула,70000000,50,,,3,евроремонт
28987684, Розыбакиева,219000000,416,2018,в коттедже,7,свободная планировка
24833064, мкр Алатау,130000000,450,,в коттедже,12,евроремонт
47571710, проспект Абая 115 — Ауэзова,60000000,158,1969,в бизнес-центре,5,среднее
30151368, Желтоксан — Аль-Фараби,297500000,650,2009,в бизнес-центре,14,евроремонт
49269847, Жандосова — Айманова,13500000,41,1973,в административном здании,3,хорошее
49224141, Назарбаева — Хаджи Мукана,19500000,23,2009,в жилом доме,1,евроремонт
28702573, проспект Аль-Фараби — Желтоксан,590000000,420,,в бизнес-центре,12,евроремонт
46573254, проспект Аль-Фараби 15,70500000,144,,в бизнес-центре,4,евроремонт
48990071, проспект Аль-Фараби,45240000,98,,в бизнес-центре,,среднее
48228930, проспект Аль-Фараби 17к4Б — Желтоксан,89926000,170,2004,в бизнес-центре,3,евроремонт
48229230, проспект Аль-Фараби 5к1А — Козыбаева,160026000,276,2004,в бизнес-центре,3,евроремонт
29685109, проспект Сакена Сейфуллина 580 — проспект Аль-Фараби,256000000,500,2016,в жилом доме,10,свободная планировка
21746846, Рыскулбекова 28/2 — Саина,56240000,148,2016,в жилом доме,3,хорошее
46353532, Гоголя 14 — Досмухамедова,70800000,130,1958,иное,6,хорошее
47836585, Нурмакова 51 — Казыбек би,25000000,45,,в жилом доме,2,хорошее
48325499, Тулебаева — Маметова,39000000,77.1,1974,в жилом доме,3,среднее
27168067, Фурманова — Айтеке би,260000000,420,2010,в бизнес-центре,6,черновая отделка
49137116, Мкр Баганашил — Сыргабекова,756000000,834,1999,в коттедже,20,хорошее
49073218, мкр Аксай-2 67/1,30000000,77,,в жилом доме,6,хорошее
49135203, проспект Аль-Фараби 15к4В — Желтоксан,183595780,374,2010,в бизнес-центре,,хорошее
49136195, проспект Аль-Фараби 15к4В — Желтоксан,51924100,106,2010,в бизнес-центре,,евроремонт
49136421, проспект Аль-Фараби 15к4В — Желтоксан,79159760,161,2010,в бизнес-центре,,евроремонт
49497892, Назарбаева 301 — Хаджимукана,160000000,550,2006,в жилом доме,10,среднее
46474675, Гоголя,3087600000,8000,1978,в административном здании,50,среднее
30925013, мкр Алмагуль,411400000,1800,1994,в бизнес-центре,30,хорошее
/8451853, Исаева 15 — Айтеке би,42000000,161,,в жилом доме,4,среднее
48304722, проспект Достык,1140000000,1270,2004,в коттедже,35,евроремонт
29534128, мкр Мирас,662688000,1593,2006,,30,евроремонт
46786305, Богенбай батыра,925000000,1400,2005,иное,30,евроремонт
30902219, Микрорайон Казахфильм,400000000,1360,2008,в коттедже,40,хорошее
48602474, Макатаева — проспект Абылай Хана,370000000,824,1965,в административном здании,26,хорошее
46475035, Гоголя,3087600000,8000,1979,в административном здании,20,среднее
29790349, мкр Ремизовка,1255410000,2900,2018,в коттедже,30,черновая отделка
48304001, проспект Достык,1140000000,1270,2004,в бизнес-центре,35,евроремонт
46895800, Манаса — Джандосова,1300000000,1800,1982,в административном здании,20,евроремонт
49497852, Серикова — Жансугурова,58000000,430,2009,в административном здании,8,евроремонт
30636122, проспект Аль-Фараби,276000000,451,2016,в бизнес-центре,1,черновая отделка
47624053, Луганского,187500000,600,2015,в коттедже,18,евроремонт
28992642, Абылай хана — Маметова,570000000,1630,1961,в административном здании,99,требует ремонта
30151003, проспект Гагарина,1000000000,2400,2016,в административном здании,30,черновая отделка
28185247, Луганского — Сатпаева,170000000,800,1998,в коттедже,20,требует ремонта
30636206, проспект Аль-Фараби,552000000,902,2016,в бизнес-центре,2,черновая отделка
23614438, Толе би,566100000,1800,,в коттедже,30,хорошее
25158752, Фурманова — Хаджи Мукана,2041000000,4600,,в бизнес-центре,90,евроремонт
20368031, мкр Мирас,238000000,700,2006,в коттедже,15,евроремонт
17221653, мкр Горный Гигант,165000000,370,,в коттедже,9,евроремонт
23614075, Толе би,1700000000,2600,,в коттедже,50,евроремонт
28992981, Кунаева — Казыбек би,160000000,190,1960,в жилом доме,7,евроремонт
29054298, мкр Мирас,662688000,1593,2006,в бизнес-центре,20,евроремонт
46894095, Радостовца 158 — Басенова,20400000,70,2016,в жилом доме,2,хорошее
49495663, Богенбай батыра,278000000,366,,,,
49497267, Желтоксан — Карасай батыра,63000000,120,1977,,,
49497237, Жамбыла,84000000,98.2,1978,,,
49497230, Нурмакова — Толе би,56000000,98.6,1972,,,
49497231, Брусиловского (Руднева) 163 — Шакарима,69000000,110,2014,,,
48339430, проспект Назарбаева 175 — Курмангазы,92000000,70.9,1960,в жилом доме,3,хорошее
49496773, Гоголя — Барибаева,540000000,692.4,2006,,,
49496769, Абдуллиных — Гоголя,67800000,92.3,2014,,,
48454778, Габдуллина Ауэзова 67б — Ауэзова,25000000,71,,в жилом доме,3,хорошее
49217191, Ауэзова,24000000,45,,в бизнес-центре,2,евроремонт
49107170, Тепличная,36396400,95.78,2019,в жилом доме,,черновая отделка
49496568, Калдаякова — Айтеке би,150000000,382.7,2004,,,
49496534, Кожабекова — Гагарина,67000000,106.9,2009,,,
49496419, Аль-Фараби — Шашкина,360000000,530,1998,,,
49295579, проспект Достык 123 — Митина,53000000,67,1980,в жилом доме,4,евроремонт
47464807, мкр №1 68/4 — Жубанова-Алтынсарина,30000000,53,2015,в жилом доме,2,евроремонт
49496193, Тургут Озала — Толе би,215000000,800,1995,,,
48830826, Аль-Фараби 17к — Желтоксан,140000000,280,2008,в бизнес-центре,6,евроремонт
49496017, Казыбек би — Кунаева,190000000,180,1977,,,
49495978, Достык (Ленина) — Жолдасбекова,190000000,308,2009,,,
49495975, Снегина — Достык (Ленина),540000000,1120,2014,,,
49495856, Жандосова — Алтынсарина,63000000,102.2,1986,,,
49078456, Жамбыла,56500000,123,1953,в жилом доме,4,евроремонт
48467507, Толе би — Наурызбай Батыра,65000000,140,1968,в жилом доме,5,хорошее
47353303, Жубанова,37000000,100,1975,в жилом доме,4,среднее
47174618, Курмангазы — Назарбаева,63000000,60,,в жилом доме,3,евроремонт
47474960, Жубанова 73а — Саина,37000000,97,1990,,4,
47742742, Абылай хана — Маметовой,33000000,50,1960,в жилом доме,3,хорошее
47323507, Назарбаева — Курмангазы,63000000,60,,в жилом доме,3,евроремонт
47137046, Панфилова — Курмангазы,63000000,60,,в жилом доме,3,евроремонт
49350161, Жандосова — проспект Гагарина,12500000,41,1975,в административном здании,3,хорошее
13909235, Аль-Фараби — Желтоксан,125000000,218,2007,в бизнес-центре,6,евроремонт
13180249, Аль-Фараби 17 — Желтоксан,200000000,355,,в бизнес-центре,5,свободная планировка
49494807, Сатпаева 280,308000000,850,2005,в бизнес-центре,15,хорошее
49032762, Сатпаева — Шагабутдинова,31000000,58,,,,
49494200, Кунаева 1 — Макатаева,2655000000,15530,1980,,,
20282676, мкр Юбилейный,110000000,400,,в жилом доме,10,черновая отделка
48444201, Сейфулина — Богенбай батыра,95000000,282,2012,в бизнес-центре,6,хорошее
48444849, Сейфулина — Богенбай батыра,45500000,113,2013,в бизнес-центре,5,хорошее
47295753, Наурызбай батыра 115 — проспект Абая,68000000,74,1967,,,хорошее
47186712, Наурызбай Батыра — Шевченко,147500000,300,2015,в бизнес-центре,10,хорошее
49494215, Назарбаева 277/66 — Кажымукана,2590000000,3146.2,2016,,,
48464721, Есенберлина 155 — Есенберлина,56000000,135,2010,в жилом доме,6,хорошее
47672605, Достык — Митина,53000000,70,,в жилом доме,4,хорошее
49494441, Казыбек би 179,305000000,617,2011,в бизнес-центре,,
48849901, Сатпаева — Байзакова,280000000,602,,,,евроремонт
49494437, Байзакова — Шевченко,272000000,475,2014,,,
46461973, проспект Назарбаева 51,125735000,358.7,1940,в жилом доме,20,
46458208, Сатпаева 30А/3,65700000,179.2,2009,в жилом доме,9,
49494363, Абая 52 — Байзакова,200000000,319.7,1972,,,
49494353, Абылай Хана (Коммунистическая) — Маметовой,562500000,1623,2000,,,
49494336, мкр Айнабулак-4,637500000,1655.4,1991,,,
49494338, Аскарова 1,280000000,527.2,2005,,,
49494321, Сатпаева 2 — Достык (Ленина),90480000,164.5,1962,,,
49494317, Жамбыла 211/71 — Айманова,85000000,123.9,2009,,,
49494301, Жандосова — Розыбакиева,502000000,876.1,2002,,,
49494300, Пушкина — Маметовой,277000000,242,1970,,,
49494286, Шолохова — Сейфуллина,296000000,957.9,1977,,,
49494264, Достык (Ленина) — Омаровой,555000000,492.7,1980,,,
49494244, Снегина — Мендикулова,540000000,1120,2014,,,
49494214, мкр Керемет,703000000,699.3,2003,,,
49494205, Толе би 72 — Абылай Хана (Коммунистическая),481000000,379,1952,,,
49494182, Карасай батыра 123 — Шагабутдинова,1260000000,6318,1961,,,
49494184, Сатпаева — Ауэзова,33300000,36,1956,,,
49494187, Сейфуллина — Богенбай батыра,92500000,108,1960,,,
49494171, Желтоксан — Жамбыла,41000000,71,1965,,,
49494169, Абылай Хана (Коммунистическая) — Курмангазы,96200000,57,1965,,,
49494151, мкр Самал-2,150000000,160,1990,,,
49494150, Кабанбай батыра — Назарбаева,740000000,570,1952,,,
49494158, Жандосова — Розыбакиева,740000000,2300,2003,,,
49494137, Кабдолова 27 — Бауыржана Момышулы,29000000,39.7,1986,,,
49494139, Тимирязева — Жарокова,660000000,985.9,2014,,,
49494123, Аль-Фараби 53 А — Шашкина,444000000,527,2008,,,
49494130, Кабанбай батыра 123 — Ади Шарипова(Мечникова),172000000,457.6,1956,,,
49494098, Ауэзова 183 — Тимирязева,111000000,73.1,1975,,,
49494092, Айтеке би — Калдаякова,160000000,382.7,2010,,,
49493986, мкр №5 30 — Уг Утеген Батыра,39900000,60,,в жилом доме,3,хорошее
49494037, Аль-Фараби — Ходжанова (пересечение с Аль Фараби),275650000,438.5,2014,,,
49494028, Байзакова — Казыбек би,118000000,248.1,1967,,,
46458653, Сатпаева 30А/3,89330000,251.9,2009,в жилом доме,9,
46457621, Сатпаева 30/8,52900000,124.6,2009,в жилом доме,8,хорошее
46461575, проспект Аль-Фараби 13,206200000,519.5,2007,в бизнес-центре,12,
49493704, Райымбека — Полежаева,39700000,260,,в административном здании,7,
49340070, Амангельды 59А — Жамбыла,330000000,615,2009,в бизнес-центре,,евроремонт
47273914, мкр Самал-2 58,50000000,105,2011,в административном здании,3,
49493479, Тулебаева 139 — Кабанбай батыра (Калинина),43000000,74.5,1968,в жилом доме,3,евроремонт
49015232, проспект Аль-Фараби 15к4В — Желтоксан,79159760,161.6,2010,в бизнес-центре,,хорошее
49014832, проспект Аль-Фараби 15к4В — Желтоксан,51924100,106,2010,в бизнес-центре,,хорошее
49014671, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,хорошее
49011425, проспект Аль-Фараби 15к4В — Желтоксан,183595780,374.8,2010,в бизнес-центре,,хорошее
49015051, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,хорошее
29028608, Ш. Калдаякова 79,1900000000,3880.5,,в бизнес-центре,,хорошее
26446159, Макатаева 47 — Есенова,247000000,1405,1986,в бизнес-центре,38,среднее
26445923, Кунаева 32 — Маметовой,2655000000,15530,1980,в бизнес-центре,100,хорошее
21906870, Толе би 298 — Утеген батыра,83790000,279.3,,в жилом доме,8,евроремонт
48411818, проспект Райымбека,185000000,600,2015,в бизнес-центре,,евроремонт
48412077, проспект Райымбека,95000000,300,2015,в бизнес-центре,,евроремонт
48411564, проспект Райымбека,275000000,900,2015,в бизнес-центре,,евроремонт
48410598, проспект Райымбека,455000000,1800,2015,в бизнес-центре,,евроремонт
48410738, проспект Райымбека,365000000,1200,2015,в бизнес-центре,,евроремонт
47343823, Толе би 298 — Утеген батыра,43320000,144.4,2012,в жилом доме,5,евроремонт
28327172, Желтоксан 111 — Толе би,40000000,90,,в бизнес-центре,3,хорошее
49214126, Назарбаева 124 — Кабанбай батыра,39000000,68.3,1999,в административном здании,4,хорошее
29982678, Брюсова 4 — Райымбека,550000000,3500,2000,в бизнес-центре,50,хорошее
49492633, Кабанбай батыра — Жарокова,40000000,60,,в жилом доме,4,хорошее
49492622, Радостовца — Сатпаева,100000000,280,2016,в жилом доме,8,хорошее
19146586, Гагарина 31-А — Толе би,323000000,510,1986,в административном здании,19,хорошее
25839971, проспект Райымбека 451а — Ахременко,190000000,1747,2006,,,среднее
49492484, проспект Назарбаева — проспект Аль-Фараби,45000000,82,2010,в жилом доме,4,евроремонт
23816121, проспект Суюнбая 205,35000000,61,,в жилом доме,,хорошее
49492312, Досмухамедова — Гоголя,60000000,252,,в жилом доме,14,хорошее
49492227, проспект Достык — проспект Аль-Фараби,60000000,142,2010,в жилом доме,5,хорошее
30612199, Жарокова — Ходжанова,511500000,1649,1998,в административном здании,60,хорошее
48998718, мкр Горный Гигант,145000000,750,2014,в коттедже,12,хорошее
49510425, Розыбакиева 72 — Жамбыла,43400000,82,1986,,5,хорошее
27216836, Аль-Фараби 17 — Желтоксан,323000323,234,,в бизнес-центре,5,евроремонт
49270466, Карасай батыра 111-113/75 — Досмухамедова,45000000,62.7,1966,в жилом доме,3,среднее
48404404, мкр Самал-2 33А,95000000,330,2016,в жилом доме,,свободная планировка
46507458, проспект Назарбаева 118 — Богенбай батыра,69888888,100,1937,в жилом доме,4,евроремонт
30172018, Маркова 75 — Аль Фараби,110000000,190,,в жилом доме,,евроремонт
46402849, Аль Фараби — Желтоксан,110000000,226,,в бизнес-центре,,евроремонт
48960092, Наурызбай Батыра 99/1 — Шевченко,88000000,178,2015,в бизнес-центре,6,евроремонт
49368658, Сатпаева — проспект Достык,20900000,42,1962,в жилом доме,2,хорошее
49492201, Жарокова — Жандосова,35000000,87,,в жилом доме,5,хорошее
30905268, Назарбаева 112 — Бөгенбай батыра,23000000,40,1970,в жилом доме,2,хорошее
49491927, проспект Аль-Фараби,77000000,155,2014,в жилом доме,5,евроремонт
49338056, Сатпаева 42а — Ауезова,40000000,50,,в жилом доме,2,хорошее
49491876, Шагабутдинова — Жамбыла,37000000,182,2014,в жилом доме,6,хорошее
49491834, мкр Коктем-1,30000000,41,1961,в жилом доме,3,хорошее
49491849, Жетысуская — Макатаева,72000000,280,2010,в жилом доме,6,хорошее
49491784, проспект Назарбаева — проспект Аль-Фараби,46000000,104,2010,в жилом доме,4,хорошее
49491746, мкр Таугуль-1,58000000,182,2010,в жилом доме,6,хорошее
49491715, Маркова — Сатпаева,142000000,404,2014,в жилом доме,8,хорошее
49491580, Жетысуская — Сатпаева,32000000,124,2010,в жилом доме,2,хорошее
49491546, Шагабутдинова — Сатпаева,48000000,124,2014,в жилом доме,4,хорошее
49491503, Жетысуская — Макатаева,52000000,200,2010,в жилом доме,5,хорошее
49491066, Шевченко — Муканова,53000000,105,2009,в жилом доме,5,хорошее
49490970, Желтоксан 134 — Кабанбай Батыра,62000000,120,2001,в жилом доме,6,хорошее
49211926, Рыскулбекова 28/5 — Саина,37700000,114,2016,в жилом доме,5,евроремонт
29360071, мкр Самал-2 58 — проспект Назарбаева,46500000,80,2009,в бизнес-центре,,хорошее
30078307, Бекхожина 15 — Бегалина,63035000,180.1,2018,в жилом доме,4,черновая отделка
49200164, мкр Аксай-1,60000000,200,2009,в бизнес-центре,10,евроремонт
49334128, Бекхожина 15,51630000,172.1,2019,в жилом доме,5,свободная планировка
48616538, проспект Аль-Фараби — Фурманова,600000000,1100,,в бизнес-центре,,евроремонт
25383881, проспект Суюнбая,2200000000,7700,,в административном здании,,евроремонт
22669293, мкр Самал-3,390000000,600,,в жилом доме,,черновая отделка
48107959, мкр Кокжиек,25000000,216,,в жилом доме,8,хорошее
46285213, Жарокова 207 — Тимирязева,26000000,35,,в жилом доме,2,хорошее
15852883, Наурызбая — Абая,68000000,75,,в жилом доме,4,хорошее
47564279, мкр Коктем-1,95000000,150,2014,в бизнес-центре,5,евроремонт
29472405, мкр Хан Тенгри,210000000,400,2016,иное,10,евроремонт
49060106, мкр Аксай-3,12000000,47,1987,в жилом доме,2,среднее
48977091, Базурбаева,125000000,300,2007,в жилом доме,7,евроремонт
48977113, Базурбаева,125000000,300,2007,в жилом доме,9,среднее
49482793, Грибоедова,700000,500,,в коттедже,10,евроремонт
46920045, мкр Жетысу-3,14000000,174.7,2012,в жилом доме,4,черновая отделка
49482501, проспект Сакена Сейфуллина — Карасай батыра,40000000,75,,в жилом доме,,хорошее
27568804, мкр Коктем-1,263000000,211,2010,в коттедже,5,евроремонт
47738137, Гагарина — Толе би,68000000,98.8,1975,в жилом доме,5,евроремонт
30107243, Есенова 15/3 — Янушкевича,35000000,134,1984,в жилом доме,3,требует ремонта
49480755, Абылай хана 64 — проспект Жибек Жолы,40000000,56,1975,в жилом доме,4,евроремонт
49325963, Рихарда Зорге 7,26000000,30,,в жилом доме,1,хорошее
29787645, проспект Достык 433/2 — Оспанова,195000000,373,,в коттедже,7,евроремонт
30685449, Туркебаева — Сатпаева,350000000,670,,в коттедже,22,хорошее
26780830, Жангельдина — проспект Райымбека,137000000,150,,в административном здании,4,хорошее
27996959, Толе би — Яссауи,93800000,629.4,1992,иное,8,хорошее
26454405, проспект Аль-Фараби 17,445000000,790,2014,в бизнес-центре,,хорошее
49480201, Бегалина — Луганского,110000000,529,2010,в коттедже,10,хорошее
48871057, проспект Райымбека — Саина,97319000,301,2016,в бизнес-центре,8,хорошее
48988889, Айманова 193А — Жандосова,29900000,58.5,1970,в жилом доме,2,хорошее
48967110, Сейфулина — Молдагалиева,31000000,78,,в жилом доме,5,хорошее
29162567, мкр Мамыр-4,530000000,1830,2015,в административном здании,,евроремонт
47083730, Кенесары Хана 46а — Аль-Фараби,15000000,55.8,2016,в административном здании,2,свободная планировка
48870557, проспект Райымбека — Саина,94962000,294,2016,в бизнес-центре,8,хорошее
48452620, Постышева 64,80000000,570,2015,в коттедже,11,хорошее
48518504, проспект Суюнбая 292П,32000000,115,1970,в жилом доме,3,хорошее
46986280, Желтоксан 159,37500000,93,1961,в жилом доме,4,евроремонт
49198917, мкр Самал,115000000,70,1985,в жилом доме,4,евроремонт
30306734, Кунаева 1 — Кабанбай батыра,75900000,51.1,1960,в жилом доме,2,хорошее
23658085, Майлина 15 — Ахметова,14900000,65,1970,в жилом доме,3,среднее
49324370, Байзакова 134 — Толеби,68000000,90,1994,в жилом доме,4,хорошее
